"place_lon","place_lat"
-73.67289,40.66898
-118.5033,34.41563
-88.33612,41.69051
-74.18803,40.00134
-121.4394,38.41043
-91.81175,29.99347
-97.13545,37.69681
-87.84893,41.49933
-83.18478,41.11478
-81.57118,28.6056
-122.6994,38.34345
-121.3496,38.68679
-87.92628,41.7964
-89.01403,42.55304
-88.31045,42.03994
-88.03047,42.34686
-121.3004,37.98083
-84.48163,42.74672
-76.41747,40.09077
-88.1015,41.953
-118.1567,33.80917
-88.14251,41.51956
-75.17885,41.00399
-117.0723,33.12036
-80.65129,35.19675
-79.24903,37.33112
-119.1977,36.30927
-87.98548,42.09566
-118.3996,34.0825
-82.58284,28.11471
-89.53196,32.73896
-82.6729,27.79572
-77.68854,43.25145
-86.15314,41.67454
-73.92614,41.09382
-80.14865,26.46885
-75.62504,45.48274
-74.52715,40.92462
-115.2344,36.0188
-86.92998,40.45908
-81.53874,39.32236
-97.67273,30.51934
-72.80198,41.53723
-121.9678,37.37099
-81.81219,26.23236
-122.4231,37.6588
-78.16936,39.16789
-92.02635,34.9827
-90.28641,38.52164
-80.43532,25.63305
-118.2924,33.82208
-88.20033,40.11509
-76.79722,39.42199
-122.5356,47.64761
-109.3318,33.0522
-92.04925,31.0618
-86.68755,33.43596
-76.93963,36.6781
-122.0618,47.67881
-81.63734,30.32391
-80.55454,37.11802
-97.06556,47.9075
-86.83064,33.22077
-92.43677,38.30456
-118.1633,34.68583
-71.60922,42.26511
-89.05398,42.44301
-76.62547,40.29645
-83.12787,40.58373
-85.63731,38.24903
-81.18212,35.23951
-88.02837,42.05622
-87.99835,42.93739
-82.43983,38.40766
-88.15183,42.07228
-88.82169,33.4565
-75.37104,39.90046
-89.81327,38.51827
-97.6673,27.79012
-87.24621,41.42394
-78.51534,35.95902
-95.12214,29.381
-83.14804,42.579
-73.91791,41.11616
-87.38205,39.45764
-77.47054,39.72747
-117.73,33.56074
-82.78135,28.02942
-87.34698,20.58453
-85.50071,42.91315
-87.16147,40.91378
-85.93393,39.76265
-66.66658,45.94546
-75.07272,39.75166
-111.9072,40.89974
-71.15939,42.48953
-88.44206,42.31071
-74.26299,40.79136
-87.77886,41.7054
-76.60793,39.22008
-114.0879,51.02766
-90.00779,34.94218
-94.56159,39.20444
-74.34627,40.65338
-117.6619,34.11965
-122.1623,37.70504
-122.3617,47.16936
-80.70923,35.12724
-81.36686,28.60672
-87.03166,21.04872
-73.72517,41.33377
-86.26259,43.1619
-90.07924,30.40417
-86.76009,33.38555
-82.19453,41.44354
-117.2398,33.18492
-99.16204,30.03869
-96.57459,39.20993
-117.9249,33.88935
-76.43574,39.30019
-84.0925,39.86424
-76.84151,40.28953
-83.13928,40.12527
-72.33959,40.99832
-81.32896,38.17623
-90.33188,38.66471
-85.65121,38.24171
-82.44859,28.13173
-79.83732,32.84795
-84.61784,39.19983
-97.20378,38.34894
-119.0291,36.07478
-71.37801,41.87725
-74.99299,39.94988
-122.077,37.95382
-115.1352,36.06096
-84.45702,39.24289
-90.41485,41.51063
-104.8376,23.95416
-74.80813,40.27104
-96.05343,41.27572
-90.51397,36.04654
-120.5834,44.14544
-82.91454,40.14899
-121.7563,38.67502
-119.6362,36.8308
-121.2437,36.32357
-75.46678,40.65248
-79.75433,36.50482
-79.30089,36.08784
-111.7376,33.40575
-121.4415,38.69939
-76.70437,39.38574
-116.5696,43.57891
-87.79815,41.56597
-82.32862,28.84409
-106.6327,35.117
-121.9145,37.71553
-87.87505,42.24016
-79.9017,40.05504
-104.7609,39.52353
-96.93366,35.34754
-124.2987,49.32098
-87.6992,42.04544
-93.58801,42.18653
-98.52006,33.92642
-88.86153,42.2527
-122.0434,37.31308
-76.93449,38.99697
-118.222,33.88497
-117.0227,38.50215
-83.63823,41.7412
-81.71881,30.09416
-88.22306,41.62396
-88.02183,42.26363
-72.54763,41.68679
-122.0966,47.57896
-104.7871,41.13528
-71.06767,42.50129
-106.6243,35.2393
-71.36345,42.37057
-75.5179,39.15919
-79.173,35.7251
-79.06293,38.15576
-94.88518,47.4863
-81.58121,26.29287
-93.36207,45.03606
-83.79591,32.09037
-83.7278,36.61592
-122.0858,37.64127
-75.38646,39.14502
-83.99691,33.85451
-76.90042,40.22626
-80.08421,26.61703
-117.9987,33.69254
-122.8203,42.27828
-90.58768,41.46442
-75.21843,40.68582
-78.84154,35.65389
-94.26754,46.34531
-77.59794,35.27548
-87.84659,41.82395
-122.2287,37.79199
-97.65479,31.05338
-105.2427,40.02398
-90.6006,38.75784
-78.97621,33.76614
-82.69406,28.01347
-81.19485,34.10902
-82.53446,27.409
-82.38821,36.34474
-70.94779,42.19937
-64.80062,46.11453
-98.24567,26.24069
-98.40753,40.60376
-75.57577,40.99449
-90.32921,38.45172
-85.24256,35.09195
-91.58697,42.03836
-81.67343,41.31043
-97.38614,32.56774
-117.1725,32.6501
-81.61792,41.31417
-81.97271,28.0496
-84.54156,33.58826
-122.1228,37.89474
-86.59786,33.62989
-78.83391,35.83384
-79.56579,43.8371
-87.91629,42.43248
-81.9403,34.94996
-77.06617,39.05898
-75.17714,39.96339
-103.6593,41.23457
-117.5819,47.48953
-86.32149,36.20754
-78.92447,33.73244
-71.46397,41.76894
-81.52185,41.44062
-98.12325,29.70561
-87.84856,42.71178
-118.1131,33.84465
-76.86598,38.85276
-74.72796,40.13226
-119.8551,34.42164
-88.24495,43.066
-122.7654,47.03942
-88.39344,44.27824
-79.78031,34.18266
-80.26352,26.12451
-73.63816,40.66862
-88.75371,41.92781
-75.09333,39.88091
-84.10465,33.71274
-87.93785,42.37778
-88.44739,43.76255
-98.9805,32.38811
-73.0807,40.86845
-97.44151,35.44972
-70.89124,43.1871
-115.3353,36.12096
-97.46364,35.32747
-118.3512,33.83371
-118.0687,33.86697
-118.3773,33.85467
-83.71328,42.20091
-104.6932,38.70521
-83.15277,42.66664
-97.07965,32.93183
-117.7957,33.76351
-74.24241,40.94835
-94.9766,29.76795
-79.00211,35.05463
-76.2959,36.76322
-82.91458,42.5849
-80.24977,26.27026
-71.44408,42.9712
-74.64873,39.44749
-87.94167,41.96209
-85.82058,33.59594
-88.33057,41.88046
-86.10794,40.73409
-84.41491,39.33522
-74.10637,40.67078
-104.9859,39.75978
-122.1702,37.42504
-82.44716,28.21912
-77.33578,38.79246
-73.70512,42.77274
-93.60637,41.57644
-83.01963,42.627
-90.94573,30.28505
-84.4445,39.14551
-96.98279,32.95826
-98.67573,35.53806
-116.8914,32.7252
-86.56636,30.44183
-96.99183,33.04244
-96.15995,31.71958
-84.5579,42.71205
-77.58224,37.65445
-75.49326,40.68578
-88.04,41.79158
-122.2963,47.11929
-87.87851,30.53647
-80.9977,35.0477
-95.79198,44.4524
-84.63322,37.07357
-104.8976,39.58773
-80.17788,26.27069
-119.0573,35.33097
-73.47298,41.40812
-73.07013,40.79844
-118.3565,33.88779
-120.4196,34.93237
-85.82279,38.32375
-82.92944,34.3472
-94.29435,35.30438
-74.2712,40.52146
-118.409,34.00601
-72.9571,41.27317
-81.50491,31.21449
-82.47658,27.40875
-79.18347,34.68499
-74.16781,40.91505
-90.51768,38.79305
-117.7824,33.68973
-92.01241,30.08873
-74.09104,40.82119
-122.2885,47.75517
-82.23942,34.93868
-113.4926,53.55582
-81.39476,30.1932
-75.0446,42.45573
-77.09087,38.81738
-76.36228,37.0509
-85.10969,35.01605
-96.62163,32.90764
-95.19268,29.97267
-82.27785,34.71915
-88.33819,44.26788
-78.7484,42.90721
-88.11325,41.85174
-78.49915,35.78842
-70.75688,41.70866
-74.63284,40.50158
-100.4531,31.44052
-82.01499,38.42984
-95.53813,30.33751
-118.4478,33.97524
-84.85688,35.11224
-80.72669,41.15497
-80.22853,25.94387
-96.78473,44.29186
-91.20912,43.80564
-93.70117,32.03603
-97.97378,29.57439
-71.50412,42.75297
-95.06538,29.45661
-73.15096,40.84487
-121.9795,37.52364
-70.95349,42.57659
-86.85118,35.93502
-82.57367,27.47397
-75.81447,42.05057
-85.64114,42.95641
-74.8936,40.08953
-117.9056,33.66361
-122.2318,47.95995
-96.67277,33.11232
-87.94624,42.1701
-111.6351,35.18275
-122.2965,47.44258
-121.7165,37.93139
-88.0317,42.41543
-118.194,33.93805
-94.47119,37.13816
-93.19772,30.20277
-96.91305,32.64712
-122.0238,37.3784
-84.34034,34.04121
-75.70558,41.36092
-81.35057,41.59204
-115.0611,36.18475
-87.50297,41.55202
-85.70879,42.89788
-84.19433,33.73121
-76.25569,36.89508
-121.2871,38.69323
-94.64931,31.61394
-72.61804,41.76206
-101.7136,39.3425
-122.2956,37.83855
-78.76463,43.00912
-74.21,40.8249
-84.46108,39.4816
-93.27897,44.87629
-117.8648,33.92665
-122.4553,47.24296
-118.3573,33.93824
-83.01273,40.11407
-84.16895,33.8046
-86.94058,34.44381
-83.87605,42.62348
-85.77928,42.23186
-102.558,23.62542
-122.2329,37.49729
-98.06267,30.6451
-89.06099,39.38393
-75.05221,39.86955
-88.21806,41.90289
-84.41692,42.75956
-86.52021,36.22171
-80.63954,41.10527
-113.1211,53.62397
-82.81524,34.69392
-94.34845,32.5316
-116.9479,47.7189
-85.72487,42.98746
-122.8718,45.49133
-94.37823,38.91609
-117.0225,32.63377
-81.28081,28.22045
-76.58572,40.79682
-75.27528,39.95528
-71.47107,41.43124
-83.43724,36.01353
-84.16724,33.72296
-71.01287,42.46744
-77.01785,39.00835
-87.20466,30.45479
-85.69184,42.21588
-121.1206,37.74114
-122.467,47.21875
-92.17781,38.5526
-83.62128,42.654
-85.3855,32.6364
-81.31324,29.84444
-85.54674,42.12363
-93.23732,44.67938
-96.83366,43.45349
-106.7374,32.3423
-86.48443,41.45367
-97.6301,26.12254
-87.87135,41.81748
-122.2564,38.03583
-86.54161,35.95433
-93.38986,41.93823
-122.589,45.63059
-114.382,53.51019
-119.0376,35.42927
-95.27599,29.42482
-85.56987,42.19797
-122.3455,47.61426
-85.92143,8.251584
-97.96687,26.12787
-86.15166,42.81394
-80.81724,41.23533
-80.33909,25.72023
-77.81165,35.97228
-93.49034,44.77873
-94.82278,29.28758
-95.25953,29.99318
-90.47253,42.73969
-73.91577,41.73182
-77.23186,39.8298
-86.5851,36.30743
-81.80776,26.36136
-122.0814,37.39685
-122.1747,37.46192
-77.26434,39.17011
-81.40485,30.27988
-84.23727,43.63585
-74.04173,40.84377
-121.8777,37.66295
-112.425,33.41287
-83.89789,33.83515
-85.56569,42.29052
-88.10603,41.68334
-121.3821,38.42153
-117.7218,33.97252
-95.58462,29.89357
-96.34778,30.66586
-93.46488,45.10853
-81.22001,28.90459
-84.2734,33.70343
-89.73834,39.57623
-69.9918,41.68807
-118.4804,34.02269
-94.09726,33.43073
-121.6902,37.99401
-86.33691,41.93789
-97.90781,38.06614
-82.43746,27.52087
-93.4611,44.93494
-75.01076,39.48511
-84.50307,34.11078
-74.15617,40.95898
-75.49877,40.99759
-86.57313,36.72973
-86.2419,43.23297
-103.6452,41.86619
-90.36405,29.96247
-76.48858,39.26449
-74.22274,40.87608
-84.47039,33.63128
-114.0633,50.61596
-84.18738,33.72767
-78.19053,43.00153
-95.11855,29.79368
-86.87621,30.42439
-82.80955,40.0832
-80.86594,35.78895
-86.61141,34.70603
-75.38425,40.13208
-90.25335,30.00935
-96.43949,32.73725
-78.82222,43.83099
-80.28519,26.07817
-101.9164,34.98903
-75.09971,39.93749
-74.55605,40.89254
-84.16911,33.73885
-73.39211,40.67462
-89.16431,30.35747
-83.99673,34.11808
-73.55287,40.65244
-76.4494,39.22811
-105.0722,39.94725
-74.65413,40.14202
-81.29166,29.01706
-95.60406,45.31576
-118.436,34.28899
-83.00209,42.29507
-83.7086,42.8446
-80.36287,25.60502
-84.23552,32.07672
-122.1713,47.23172
-90.47938,30.48205
-85.72566,41.41711
-79.52223,37.33583
-74.06707,40.82872
-93.74597,38.7542
-97.61718,38.82702
-84.66144,38.93001
-80.42886,37.22929
-96.54444,32.92426
-82.06319,33.44072
-97.68412,30.65751
-87.49336,36.84847
-90.37722,38.67339
-97.73644,30.50908
-117.5857,33.85909
-75.96541,41.33106
-77.32386,34.74858
-72.10272,41.54929
-90.91496,30.46356
-85.42501,31.23222
-80.36066,25.62076
-98.32126,29.59081
-88.2643,40.05403
-80.63347,35.08383
-76.41296,39.34658
-84.56021,39.04604
-77.58889,37.59956
-85.58794,38.04369
-73.32853,40.69442
-77.23453,38.78831
-80.12262,26.7219
-96.99483,32.76859
-81.65789,36.21509
-81.65941,35.10357
-101.2679,48.23281
-98.34978,40.93108
-76.07108,43.07511
-93.87568,39.17445
-78.48745,38.04004
-123.3584,48.42673
-81.24879,42.94884
-96.95966,32.59526
-104.9238,39.62028
-87.38397,37.99464
-75.34057,39.7311
-98.18965,26.1679
-76.31882,42.99139
-76.43734,38.25977
-80.30466,25.85773
-93.78512,41.68401
-81.62281,41.12282
-74.48516,40.78595
-75.70172,40.00874
-94.77458,38.95434
-91.38783,33.62646
-94.27912,39.01486
-71.10345,42.11858
-87.6878,44.0956
-80.40172,26.10336
-81.83297,41.40351
-89.81488,35.23049
-81.71103,38.33992
-111.8666,40.40707
-76.14736,43.04813
-74.79228,40.09914
-83.65408,32.84882
-75.28461,39.92495
-78.93393,34.95229
-98.23066,29.57971
-74.9546,39.93305
-72.08969,41.61588
-85.60812,30.16858
-80.23036,26.16486
-78.85508,35.7232
-82.81882,27.91872
-82.94429,42.46523
-73.58427,40.64899
-96.5426,33.01846
-84.91731,32.4823
-97.47743,25.97211
-87.85711,41.66384
-72.10812,41.345
-97.50896,25.9638
-82.3504,26.96313
-89.37783,30.28709
-75.51012,42.53404
-74.07433,40.81348
-83.34512,42.32539
-80.82939,28.58473
-81.93447,40.81569
-84.65645,38.98926
-83.26585,42.57507
-81.68966,29.9878
-97.09451,32.84624
-93.35964,44.99171
-87.47881,41.63819
-94.21602,30.25092
-80.22733,26.38973
-118.0637,33.92893
-90.67421,40.45953
-122.3432,47.75587
-81.34173,28.60019
-74.74971,40.30575
-119.3403,36.19569
-99.08179,19.23624
-76.59249,40.30925
-77.07962,39.09043
-97.60702,30.46044
-96.18723,38.41135
-77.46667,43.1598
-75.12367,39.81514
-122.1645,48.08876
-80.04594,32.91442
-122.8056,45.48489
-72.92916,41.29839
-83.14078,42.46088
-93.15692,45.01409
-81.26794,32.09948
-111.5325,32.97526
-74.69694,40.14872
-117.4942,47.03967
-74.65184,39.52041
-84.68389,33.86507
-77.62736,38.79222
-111.5886,40.75112
-123.029,44.93508
-80.09318,26.45615
-75.17262,39.96839
-86.39183,39.76722
-71.47827,41.57736
-71.11439,42.04457
-77.58282,39.75169
-119.229,34.28969
-98.01044,46.91535
-122.4791,37.6161
-84.59407,39.0877
-74.60183,39.3172
-93.16662,44.81848
-90.9786,36.04232
-82.57,34.83374
-83.06245,39.98417
-84.71416,33.73631
-112.3794,33.64665
-77.47711,39.03116
-119.0252,35.3469
-81.5135,36.83603
-72.92092,41.39347
-76.47278,39.35469
-82.25553,27.8755
-122.2668,37.55467
-79.0153,35.27819
-73.74316,40.9507
-84.31644,34.13461
-76.68915,39.06128
-79.75959,43.72497
-88.57925,40.03792
-84.27183,39.25121
-81.14504,34.05026
-80.20726,25.94445
-81.10085,33.99202
-120.9875,37.66382
-82.88153,34.6923
-117.8967,34.04718
-77.86198,34.2692
-97.75138,28.40995
-105.0639,40.56419
-81.82318,26.62215
-117.5987,47.64874
-93.61153,41.73295
-83.37718,42.48428
-120.777,38.35307
-88.34207,41.9811
-84.57726,39.01769
-76.59394,24.07497
-111.0323,32.34271
-78.7386,35.40974
-83.87678,34.22362
-80.25125,26.29935
-81.18258,32.09121
-80.64982,35.06432
-82.0953,33.52632
-80.19198,35.37752
-118.0489,34.16833
-81.10331,35.26998
-87.82413,42.73864
-77.46904,38.33369
-76.61518,39.39635
-93.19423,43.1479
-74.08707,40.16641
-81.7334,30.17221
-122.4303,48.75335
-79.22967,42.98303
-78.96075,33.71826
-74.46648,40.55177
-73.19912,41.18567
-80.69088,40.08326
-83.38173,41.60749
-83.12816,42.2745
-93.80943,32.46111
-77.78861,43.29228
-87.57469,38.00347
-81.45346,41.51698
-74.20716,39.7868
-73.59886,40.73023
-94.96799,29.38005
-85.12727,41.3379
-73.49392,41.29354
-81.01478,34.91557
-111.861,40.57246
-80.6917,35.31371
-94.92707,29.32197
-77.40323,35.53445
-108.1934,36.75742
-81.19728,28.58845
-104.6228,38.26955
-83.81746,34.11132
-98.71308,29.55018
-89.23705,48.40233
-88.56534,44.03328
-70.46796,41.71765
-83.6412,32.58263
-75.20022,39.9962
-81.05751,41.79197
-104.5365,33.36634
-95.53985,30.18125
-84.35244,33.94346
-78.7713,35.61547
-97.11678,32.57355
-83.03057,42.58131
-87.59269,33.2707
-70.90752,42.51505
-71.81244,42.27576
-74.31807,40.62176
-117.0176,32.76969
-117.035,32.98529
-73.82938,40.9125
-74.24293,39.55965
-82.80804,39.83817
-118.7671,34.19081
-81.53636,41.49513
-74.1873,40.80851
-82.48404,34.71989
-78.28885,35.53654
-90.46931,41.55781
-82.59441,30.18361
-122.2785,37.7588
-81.34727,34.12649
-80.74823,34.945
-100.0105,37.75869
-81.26363,34.10092
-81.53981,35.90389
-71.14864,41.6861
-92.0767,32.52124
-93.08629,31.76224
-122.8992,45.53433
-118.3696,34.08701
-84.59232,39.06293
-87.96612,41.51095
-74.09366,45.40085
-74.41949,40.81741
-87.32773,41.58585
-94.35926,41.05887
-84.04927,41.90083
-118.2422,33.9664
-118.0072,33.9009
-84.25614,39.62994
-87.48135,41.67325
-84.47002,39.06424
-121.7032,36.81266
-87.68432,41.53983
-117.4284,47.74522
-87.94228,41.88972
-80.29489,26.15662
-81.92158,41.44459
-88.04925,42.11513
-85.69593,37.99952
-73.47531,40.72309
-122.5511,45.41013
-111.4044,40.502
-122.2297,37.82257
-76.32438,39.5031
-71.95698,42.88726
-77.24121,39.05604
-77.41796,43.08834
-71.42721,42.15552
-73.82302,41.75869
-115.1679,36.10756
-120.5298,46.59422
-82.46648,42.98774
-120.4718,37.31622
-71.55884,43.01594
-83.48286,42.54214
-80.13773,40.4574
-80.65182,27.98695
-95.69073,39.03758
-96.39715,42.47395
-80.81505,35.481
-85.64229,38.24143
-79.78704,34.25584
-76.54099,39.13849
-97.7858,30.14099
-122.6539,47.10649
-93.51255,44.96673
-81.33947,41.24759
-77.52983,43.07557
-80.17839,26.03968
-82.93592,42.50977
-94.49823,37.09652
-93.30134,44.82447
-111.9974,40.6787
-77.72899,39.63446
-93.20244,44.74667
-82.00522,35.6924
-76.5582,38.92771
-82.00723,29.1137
-111.9474,40.65694
-97.61672,35.52791
-80.11002,33.01233
-77.64194,43.05704
-99.82506,28.68852
-74.91528,40.15535
-88.32866,42.86594
-97.78084,31.13278
-75.22699,43.11968
-63.13523,46.26172
-81.80058,32.44051
-79.88879,44.29473
-89.77276,39.50603
-78.61455,42.75785
-87.55281,41.56736
-75.01614,39.83024
-111.9675,41.08254
-95.39514,29.02633
-97.76057,32.44959
-79.91352,43.2607
-77.1185,38.98134
-97.35762,35.47036
-87.04335,30.40512
-121.8251,36.62581
-105.9991,35.65655
-112.544,33.43562
-96.14889,41.16547
-87.84319,30.62994
-114.0311,46.8791
-82.40231,36.15379
-73.97838,40.82449
-88.01527,41.59775
-79.61172,44.11309
-102.3272,21.84946
-89.65969,39.77435
-81.05222,32.01838
-74.47307,40.4457
-96.83957,32.40558
-117.0094,33.93597
-73.91419,41.02457
-84.28468,39.3134
-84.25646,36.01801
-97.4821,31.07745
-81.00941,29.16705
-87.79831,42.79575
-101.7018,34.18873
-95.50893,29.57428
-78.92568,39.65483
-76.70325,37.27899
-82.43236,28.07686
-82.8483,36.14116
-91.06646,30.38788
-77.31092,38.68522
-118.0189,33.97592
-82.46694,35.28045
-75.30269,40.07837
-95.90882,45.58584
-95.63992,29.14637
-77.20793,39.1361
-85.95005,39.96376
-70.96685,42.47874
-78.83855,38.39632
-79.94545,40.52106
-94.37031,35.35725
-95.44531,32.48954
-81.2878,28.93019
-76.51772,39.36055
-121.8962,37.43147
-82.60938,41.24143
-78.24229,40.67604
-75.07489,39.91583
-97.64115,35.51249
-97.02479,33.12692
-94.18491,45.53072
-120.8625,37.4996
-100.9621,35.55075
-89.43555,40.70613
-93.65982,45.24375
-84.0107,9.632359
-84.61239,34.01108
-87.04735,35.63681
-87.80776,41.73702
-78.85005,42.74303
-81.4197,41.09796
-121.2536,38.17381
-79.92377,40.4942
-76.51079,38.96997
-71.05432,42.45741
-93.34076,45.1081
-90.15802,32.23099
-95.7546,41.04469
-114.4191,32.66067
-77.1631,39.08705
-78.03282,34.23967
-80.64606,40.36363
-95.40097,30.12486
-74.27919,40.00835
-77.08575,35.1202
-94.52617,45.12861
-91.13081,40.81094
-72.88157,41.59901
-77.93136,35.73868
-82.50335,27.97599
-105.1304,39.99065
-83.06773,39.84947
-80.34704,25.56832
-72.68097,41.76562
-87.07638,41.54696
-106.7534,34.80774
-94.82769,39.75833
-112.0886,33.83485
-76.11643,39.54784
-82.65367,42.28175
-80.16772,26.0624
-103.0934,31.85421
-122.3336,47.68195
-113.6213,49.90819
-80.87631,40.07836
-82.74685,28.08586
-82.40498,27.06824
-88.60298,42.24692
-97.24335,32.76074
-75.32571,40.6471
-122.1993,48.14496
-83.73246,41.5017
-73.00577,40.87938
-87.65105,34.83429
-81.4701,41.63536
-74.70195,39.21553
-91.63667,44.03869
-108.5746,39.09175
-118.1252,34.58363
-83.12141,42.68909
-73.41558,40.73375
-89.22321,37.71765
-80.13865,26.2519
-92.48682,31.29328
-90.05597,29.91216
-95.85084,32.19681
-121.7964,37.98566
-83.1173,41.36649
-73.8813,42.6835
-111.817,41.72223
-86.04685,39.88052
-83.15775,42.50722
-74.08832,40.85269
-97.22136,32.9396
-95.75086,29.57257
-95.82455,29.784
-117.3174,33.32041
-94.73134,32.50328
-87.66519,41.55894
-112.4348,42.86352
-81.07159,41.45461
-79.9297,40.65029
-71.35433,42.28558
-90.03095,29.87315
-70.8866,42.21605
-82.8646,40.24393
-111.547,39.49976
-121.834,38.44754
-88.09436,44.47784
-95.67934,29.67972
-96.60581,33.6401
-81.43403,26.42176
-85.25682,40.18552
-94.43452,39.23967
-122.1757,47.40694
-82.80247,40.0204
-80.96881,34.04021
-93.95057,29.96822
-88.39324,34.2576
-87.73671,41.67098
-86.66954,33.64782
-87.07523,41.61781
-81.5417,39.25625
-84.06611,34.04897
-81.54258,41.36427
-79.99536,35.99505
-82.17019,27.06903
-83.48389,36.12625
-117.9937,33.74731
-90.07788,29.85624
-81.18507,28.52914
-74.15698,41.41318
-81.03783,35.22641
-118.0353,34.07087
-75.7561,39.67909
-122.4105,37.79927
-71.41677,41.95586
-97.06685,33.13993
-95.27832,30.18232
-102.3441,31.87384
-83.07464,31.03634
-97.59384,33.22604
-98.46434,45.46154
-96.86379,32.60415
-83.71225,41.69304
-75.09039,39.8658
-121.2804,38.57952
-122.4368,37.6213
-80.02511,40.52119
-80.24013,43.5342
-81.73481,41.38492
-75.07547,39.85194
-92.92705,32.55018
-81.6028,41.41319
-122.8409,45.54106
-75.27161,39.98622
-98.07264,27.74907
-89.53377,34.35467
-89.53149,20.91511
-77.81712,40.82583
-122.2059,47.7735
-93.04499,44.96383
-74.15813,40.85983
-73.02053,40.76242
-86.08781,42.81969
-74.06304,40.98579
-93.85288,41.59541
-89.04155,36.4253
-85.4805,38.26164
-116.3997,43.61207
-73.63941,41.05022
-78.42358,41.02311
-78.68883,33.82451
-91.91121,32.7767
-81.54733,28.48071
-71.12207,42.18146
-77.28995,38.56785
-84.77218,43.59385
-84.47529,33.65759
-74.12466,40.34609
-95.15894,29.6683
-84.92706,40.82869
-84.45394,39.08133
-118.7314,34.26731
-98.23933,27.76031
-80.69097,35.09228
-73.6871,42.72794
-85.18247,32.80448
-81.18793,28.65751
-90.5069,43.9954
-73.86395,42.80739
-76.9084,38.75032
-72.31221,41.33769
-102.1046,31.9943
-95.43279,29.71576
-78.39522,37.29779
-81.47325,41.44333
-111.8729,40.49839
-107.5546,43.00032
-79.08232,42.62866
-97.55164,30.53478
-85.69819,38.33514
-82.6359,35.64883
-122.3624,37.94884
-74.75448,39.44159
-71.04197,41.93518
-72.5847,42.24774
-95.01645,29.58305
-93.66638,32.52467
-88.52598,30.42311
-71.31511,41.48436
-83.21356,42.31473
-100.2936,25.64172
-122.0665,37.71578
-75.70124,40.50268
-95.95111,28.98036
-117.9476,33.7101
-82.37273,28.04249
-79.56133,33.45422
-81.34974,28.37433
-111.0829,45.68785
-81.05632,31.9291
-122.408,37.78688
-122.7577,45.48629
-87.66316,41.87336
-84.27028,33.72608
-112.2831,33.61595
-89.39028,31.31636
-75.33708,40.15029
-98.77581,20.10564
-73.18426,40.72617
-76.50145,43.46123
-95.83496,41.24749
-82.76477,39.97482
-94.78524,31.19469
-118.1673,33.80426
-81.8606,35.14438
-84.21297,33.8504
-77.23087,39.09844
-83.17917,42.24621
-85.95069,37.8075
-76.70222,39.45009
-95.54727,30.70609
-84.31115,39.07855
-76.19589,40.63111
-73.86086,40.94457
-90.89005,30.23005
-74.27203,40.13513
-82.96116,34.694
-80.52871,35.65267
-80.09255,40.39118
-116.9524,32.79925
-92.20169,32.53905
-83.90893,43.61728
-87.89499,43.1168
-76.96076,38.99904
-75.01637,39.91282
-95.26331,37.34259
-122.1015,47.3704
-109.764,32.82894
-68.83251,47.67331
-86.39248,39.68991
-82.01759,41.49685
-86.14527,42.83917
-75.67793,40.06121
-82.53307,27.34112
-89.00303,34.25056
-96.96232,33.23343
-79.88334,40.43011
-95.25951,30.10931
-88.09199,44.42972
-77.18787,38.86304
-75.42039,39.86255
-78.96978,42.70433
-80.89449,35.4764
-104.8216,39.57772
-82.11788,34.9187
-83.74251,40.11372
-116.3345,33.70773
-87.92397,42.12494
-93.75715,45.29863
-68.67088,44.87921
-106.261,31.64555
-95.72209,29.63481
-82.04922,39.95392
-82.72654,41.52795
-73.50712,40.6993
-81.95628,35.05897
-70.43896,41.73322
-75.92502,40.33412
-86.81681,33.66655
-121.8168,37.38249
-75.96683,40.30024
-59.53549,13.1893
-86.11901,33.43651
-81.65674,30.32738
-75.88328,40.44484
-99.93125,25.51929
-73.99319,40.94526
-75.34894,40.22872
-117.3191,34.41878
-97.39446,32.36844
-75.30735,39.88596
-118.3972,33.86484
-86.92561,35.72971
-110.0448,46.6798
-74.99732,40.19755
-81.15242,33.97822
-80.45212,25.47945
-94.6143,39.03869
-113.999,53.52717
-76.35102,40.00348
-81.46003,41.15925
-118.1367,34.0856
-97.01874,47.92784
-78.29817,36.09543
-105.1122,40.16593
-87.97114,43.75368
-74.88863,39.70674
-117.5597,33.92991
-122.5068,47.1571
-82.13612,34.97806
-117.1195,33.50102
-84.10978,43.52877
-120.2706,38.01006
-80.29652,43.14573
-87.96737,44.46398
-82.81656,27.83836
-118.0888,45.32294
-90.14786,38.3395
-117.1965,33.56698
-92.96995,43.67551
-84.26908,35.81627
-64.8676,18.33397
-72.05593,41.35629
-74.93434,39.79006
-75.52347,40.1382
-81.11192,34.05734
-80.4632,25.70625
-77.77665,40.90271
-112.4629,40.5925
-97.13976,34.17457
-86.14221,40.47273
-75.90723,43.966
-81.77076,24.56934
-75.63779,40.33312
-99.15337,19.43284
-86.00385,41.44552
-77.32213,43.21698
-88.64304,37.07476
-90.66779,42.06264
-81.19852,35.11206
-94.8181,39.06536
-121.1662,38.77655
-84.49335,35.8615
-82.34725,40.43853
-77.2024,38.89293
-79.0522,33.54781
-83.64536,35.92198
-85.99682,39.8704
-71.31597,41.48717
-76.35035,39.41806
-80.06218,40.271
-75.3239,39.87807
-74.11547,40.10796
-86.29967,39.95743
-82.2089,34.79872
-89.23052,43.19678
-89.21264,42.26492
